MCT_YM,UE_CNT_GRP,UE_AMT_GRP,UE_AMT_PER_TRSN_GRP,MON_UE_CNT_RAT,TUE_UE_CNT_RAT,WED_UE_CNT_RAT,THU_UE_CNT_RAT,FRI_UE_CNT_RAT,SAT_UE_CNT_RAT,SUN_UE_CNT_RAT,HR_5_11_UE_CNT_RAT,HR_12_13_UE_CNT_RAT,HR_14_17_UE_CNT_RAT,HR_18_22_UE_CNT_RAT,HR_23_4_UE_CNT_RAT,LOCAL_UE_CNT_RAT,RC_M12_MAL_CUS_CNT_RAT,RC_M12_FME_CUS_CNT_RAT,RC_M12_AGE_UND_20_CUS_CNT_RAT,RC_M12_AGE_30_CUS_CNT_RAT,RC_M12_AGE_40_CUS_CNT_RAT,RC_M12_AGE_50_CUS_CNT_RAT,OP_YMD,MCT_TYPE,ADDR,MCT_NM,예상영업시간,휴업일
오크라_20120801,3.4166666666666665,2.5,3.0,0.0,0.11431606184212549,0.09702189341991903,0.08551232070894199,0.10858971012894515,0.3030778009437169,0.2914822129563513,0.053221766626828294,0.44960692537973584,0.3582378892943248,0.13893341869911097,0.0,0.5453930607266964,0.5894166666666666,0.4105833333333333,0.06583333333333334,0.3243333333333333,0.3509166666666666,0.18799999999999994,20120801,가정식,제주 제주시 한림읍 귀덕리 1290번지 오크라,오크라,5~23,월
오키나와_20091029,4.0,5.833333333333333,5.25,0.16250068249331154,0.16164934385767635,0.16492653022337106,0.1758715256577715,0.17978420276379423,0.15526771500407513,0.0,0.016386523161727392,0.4318026218099496,0.10522095564647642,0.4465898993818465,0.0,0.681159315709746,0.5473333333333333,0.4526666666666666,0.0265,0.09083333333333332,0.3075,0.3575833333333333,20091029,일식,제주 제주시 노형동 747-1번지,오키나와,5~23,일
오태식해바라기치킨앤존맛탱_20201202,3.6666666666666665,3.1666666666666665,3.0,0.13651723167906485,0.13493304463885902,0.15199380335543336,0.12989162724913797,0.15456797205667736,0.1521349139443889,0.13996140707643825,0.00200803212851405,0.001004016064257025,0.08364693208500555,0.7815163787288109,0.13182464099341254,0.22762271203457982,0.6288333333333334,0.37116666666666664,0.14416666666666667,0.22799999999999998,0.3506666666666667,0.21283333333333332,20201202,치킨,제주 제주시 애월읍 신엄리 2715-4번지,오태식해바라기치킨앤존맛탱,"0~5, 14~1",없음
오후새우시_20170419,4.416666666666667,3.5,2.0,0.12492592246898836,0.14774732453816686,0.1532924819985266,0.09609197954949589,0.14743144665087682,0.1629890546051947,0.16752179018875055,0.2740601182019882,0.29977688737734237,0.36484684509007054,0.0613161493305987,0.0,0.05650279906957292,0.4164999999999999,0.5835,0.37224999999999997,0.33825,0.17899999999999996,0.08766666666666667,20170419,가정식,제주 서귀포시 중문동 2119-3번지,오후새우시,5~23,없음
옥돔식당_20020618,4.416666666666667,4.25,3.0,0.16901756025466175,0.13818675807672523,0.0,0.16592331351696474,0.16615768118212346,0.18360438798617731,0.17711029898334726,0.17920753056516656,0.5748736773087081,0.24591879212612525,0.0,0.0,0.12659564328800058,0.5165833333333333,0.48341666666666666,0.09874999999999999,0.22041666666666662,0.26183333333333336,0.24825,20020618,가정식,제주 서귀포시 대정읍 하모리 1067-23번지,옥돔식당,5~18,수
옥란면옥_20210325,3.8333333333333335,3.25,3.0,0.16881046604947217,0.1721880987457346,0.1787038825163371,0.1496532180513019,0.13331721184523618,0.19732712279191778,0.0,0.15485083827391186,0.5071302164332555,0.28953758258600965,0.048481362706822816,0.0,0.49424065954097435,0.5284166666666666,0.4715833333333333,0.10525,0.29575,0.3053333333333333,0.1678333333333333,20210325,가정식,제주 제주시 조천읍 조천리 3225번지 1층,옥란면옥,5~23,일
온누리제과_20201228,6.0,4.75,1.5833333333333333,0.1337121741926047,0.14253032977056412,0.13987084903107047,0.1314061482857628,0.13370982341790155,0.1736775244857386,0.14509315081635749,0.3127871502184422,0.19522342950826113,0.3599362344271644,0.1320531858461321,0.0,0.6735663516133651,0.45841666666666664,0.5415833333333333,0.051,0.16274999999999998,0.33741666666666664,0.2753333333333333,20201228,베이커리,제주 서귀포시 대정읍 하모리 852-4번지 대정읍,온누리제과,5~23,없음
온더스톤브런치카페제주성산점_20200310,4.666666666666667,4.666666666666667,3.0,0.14707292976834616,0.13068093086671628,0.12792797469062958,0.12832627927000892,0.14794803008540383,0.16529711758497892,0.15274673773391612,0.4392533136931953,0.17609019555815233,0.24029861196211452,0.14435787878653772,0.0,0.04919815773235812,0.47408333333333336,0.5259166666666667,0.24816666666666665,0.29516666666666663,0.2611666666666667,0.149,20200310,양식,제주 서귀포시 성산읍 오조리 374번지 H동 1층,온더스톤브런치카페제주성산점,5~23,없음
온오프_20201224,4.666666666666667,5.25,3.0,0.16795858979012304,0.1379925357079549,0.13970599947720205,0.11158141922323471,0.13888777611817602,0.14936612260257512,0.15450755708073394,0.28494257978689064,0.4996987888396869,0.21535863137342245,0.0,0.0,0.03794996769511302,0.4650833333333333,0.5349166666666667,0.36308333333333337,0.3465833333333333,0.17733333333333334,0.08900000000000001,20201224,가정식,제주 제주시 우도면 연평리 690번지 1층 102호,온오프,5~18,없음
온정숯불구이_20220419,1.4166666666666667,2.5833333333333335,5.333333333333333,0.12343790763487161,0.18390481072733691,0.003472222222222217,0.16560091270548538,0.1712078663118768,0.19256358126298154,0.15981269913522533,0.0,0.1304596777188606,0.06500669998140012,0.8045336222997393,0.0,0.8208007595720739,0.5700833333333334,0.42991666666666667,0.02524999999999999,0.10616666666666667,0.36824999999999997,0.3625,20220419,가정식,제주 서귀포시 동홍동 497-3번지,온정숯불구이,12~23,수
온평_20190822,3.9166666666666665,4.166666666666667,4.0,0.13396097828667394,0.11353639527061864,0.044028818584843255,0.10857327369631091,0.19694540544225927,0.23524689177558286,0.16770823694371084,0.0020576131687242752,0.0010288065843621333,0.0,0.5413213293067912,0.4555922509401223,0.7482773263136938,0.46174999999999994,0.5383333333333333,0.62875,0.26275,0.055416666666666635,0.04733333333333333,20190822,맥주/요리주점,제주 제주시 이도이동 1767-17번지,온평,"0~5, 18~1",수
온평바다한그릇_20170119,4.75,5.916666666666667,4.25,0.135855241810523,0.1367628242196677,0.13172900741929736,0.10892863141888459,0.13665385813450587,0.16661732749918978,0.18345310949793148,0.01526108724726645,0.1827446948011254,0.2283752514748397,0.5721187729034041,0.0015001935733643,0.03712441432866915,0.46825,0.5317500000000001,0.3045833333333333,0.31783333333333336,0.18241666666666667,0.14066666666666666,20170119,가정식,제주 서귀포시 성산읍 온평리 1192-1번지 성산읍,온평바다한그릇,5~23,없음
올댓커피 제주_20221220,5.833333333333333,4.416666666666667,1.8333333333333333,0.1526234536629433,0.13912307485809114,0.1259658108114896,0.12781851125014812,0.11455946488056253,0.17006769395611007,0.16984199058065497,0.16509339966151948,0.2768613226765994,0.4925073005804262,0.06553797708145477,0.0,0.18452089070785707,0.3480833333333333,0.6519166666666667,0.3838333333333333,0.3295833333333333,0.16324999999999998,0.09624999999999999,20221220,단품요리 전문,제주 제주시 애월읍 애월리 2533-1번지 2층,올댓커피 제주,5~23,없음
올드캡_20180424,4.75,4.416666666666667,3.0,0.15892596069769743,0.10128487728178316,0.03927352533837532,0.15203526161912015,0.1434938906439689,0.19785039111785382,0.20713609330120106,0.13521777633483423,0.41009991966133336,0.4067054891097925,0.04797681489403987,0.0,0.1927111283881843,0.551,0.449,0.15366666666666665,0.3238333333333333,0.35483333333333333,0.12541666666666665,20180424,단품요리 전문,제주 서귀포시 안덕면 서광리 1413-1번지 1층,올드캡,5~23,수
올래국수_20070316,6.0,6.0,2.0,0.1648059813551865,0.16526671614531943,0.18652146830480157,0.1649352894348646,0.15897625415550903,0.1594942906043186,0.0,0.5264013164984724,0.2906589082717814,0.18293977522974605,0.0,0.0,0.032758744955626994,0.56725,0.43274999999999997,0.313,0.31758333333333333,0.19499999999999995,0.13591666666666666,20070316,단품요리 전문,제주 제주시 연동 301-19번지 1층,올래국수,5~18,일
올레강민_20210428,2.25,3.0,4.0,0.15803888552185155,0.17295899118813549,0.13324007486385211,0.03282369544584127,0.14618175605953523,0.1748543383269089,0.1819022585938753,0.0,0.0,0.03859516378287121,0.6591059035504095,0.3022989326667192,0.11728520528905549,0.6349166666666667,0.36508333333333337,0.29624999999999996,0.2985,0.18916666666666668,0.15341666666666667,20210428,단품요리 전문,제주 서귀포시 서귀동 293-1번지 서귀동,올레강민,"0~5, 14~1",목
올레길밥상_20190304,3.0833333333333335,2.0833333333333335,3.0,0.17011455463046357,0.1794153152936165,0.13719543250029556,0.01517086429616806,0.16983535440721084,0.14764574314354792,0.18062273572869736,0.2733326702332932,0.36569264166929644,0.126831913605585,0.23414277449182527,0.0,0.2808917785405727,0.6211666666666666,0.3788333333333333,0.0725,0.1855,0.26708333333333334,0.29166666666666663,20190304,가정식,제주 서귀포시 강정동 599-2번지 강정동,올레길밥상,5~23,목
올레마당 제주산방산점_20181231,5.0,5.416666666666667,3.0833333333333335,0.15263443968726456,0.14344077478352982,0.1400371618378609,0.1356441602201019,0.11707188088145419,0.14766114461549154,0.1635104379742968,0.19941578175026098,0.33560941981679515,0.27433655708655974,0.190638241346384,0.0,0.06367598907595813,0.5676666666666667,0.4323333333333333,0.10316666666666663,0.25033333333333335,0.2835,0.23016666666666663,20181231,가정식,제주 서귀포시 안덕면 사계리 135-1번지,올레마당 제주산방산점,5~23,없음
올레삼다정_20201224,2.5833333333333335,4.083333333333333,4.833333333333333,0.179975241557937,0.15024921233247987,0.0,0.1704421201112,0.13058129695616869,0.17262835556402586,0.19612377347818832,0.10443638649519259,0.3430751472109082,0.1555741828319355,0.3969142834619635,0.0,0.020039191231466618,0.50825,0.49174999999999996,0.26958333333333334,0.33441666666666664,0.1663333333333333,0.15441666666666667,20201224,가정식,제주 서귀포시 서귀동 291-75번지 2층,올레삼다정,5~23,수
올레서울식당_20090316,3.5833333333333335,2.6666666666666665,3.0,0.16838265218278012,0.16744574397302636,0.16420802713720403,0.151176784576549,0.13229656296781586,0.1538248334818159,0.06266539568080844,0.02194098220077915,0.12368398557291928,0.17779752944491198,0.6765775027813895,0.0,0.16193590709684128,0.6795833333333333,0.3204166666666666,0.12058333333333332,0.16716666666666666,0.23441666666666663,0.2563333333333333,20090316,가정식,제주 서귀포시 서귀동 275-7번지,올레서울식당,5~23,없음
올레쇠막_20141211,2.8333333333333335,3.9166666666666665,4.25,0.10056324641204294,0.16395969858845547,0.040924736848649876,0.1975809996850915,0.15594100650445605,0.14253414204945525,0.1984961699118488,0.0,0.00181159420289855,0.15072272725933197,0.8474656785377693,0.0,0.8250643847928991,0.6661666666666667,0.33383333333333326,0.10516666666666664,0.14408333333333334,0.3155,0.24475,20141211,가정식,제주 제주시 용담일동 241-12번지,올레쇠막,14~23,수
올레수산회센터_19981223,2.6666666666666665,3.4166666666666665,4.0,0.14299152939950333,0.18976408314918838,0.12945567578896486,0.05060557113727825,0.12344507842040493,0.18814777022595475,0.1755902918787053,0.0017730496453900665,0.024161969656079616,0.13597687596854188,0.8380881047299883,0.0,0.20025440954619067,0.6704166666666667,0.3295833333333333,0.09791666666666665,0.17533333333333334,0.20841666666666667,0.26533333333333337,19981223,단품요리 전문,제주 서귀포시 서귀동 275-5번지,올레수산회센터,12~23,없음
올레안뜰_20120119,3.4166666666666665,3.0833333333333335,3.0,0.17361640016911095,0.14274851370178418,0.07308306286536516,0.0,0.14992569094340102,0.20866241187555587,0.2519639204447826,0.15317901594954073,0.3804109805449159,0.31415071492389,0.1522592885816532,0.0,0.34591991927596505,0.5495833333333334,0.45041666666666663,0.21258333333333335,0.2965,0.29083333333333333,0.14841666666666667,20120119,커피,제주 서귀포시 법환동 229번지,올레안뜰,5~23,목
올레왕갈치_20200102,3.75,4.75,4.0,0.15070250112049363,0.1247921263935019,0.14671363033762605,0.14457351140418054,0.1301585691226557,0.15745884375115524,0.14560081787038662,0.055991157751773574,0.2022389045524855,0.19296442000288094,0.5488055176928599,0.0,0.024031876587004525,0.5486666666666667,0.45133333333333336,0.2008333333333333,0.22858333333333328,0.204,0.2514166666666667,20200102,단품요리 전문,제주 서귀포시 서귀동 292-17번지 1층,올레왕갈치,5~23,없음
올레전복김밥_20210409,6.0,4.083333333333333,1.0,0.149715423901666,0.13341010288927732,0.1161730776177644,0.11156054993990427,0.1448228711724797,0.16743510981486465,0.17688286466404343,0.025245610560164625,0.07310960764985479,0.3334475823702134,0.5677499722283539,0.0004472271914132333,0.012661205899926392,0.4791666666666667,0.5208333333333334,0.20333333333333334,0.3115,0.28025,0.1525,20210409,분식,제주 서귀포시 서귀동 276-9번지,올레전복김밥,5~23,없음
올레초콜릿토산품_20140616,6.0,5.916666666666667,2.0,0.13799911499411624,0.11376892495346637,0.10734025664166336,0.13241658100479764,0.1505534142537416,0.17902584057495027,0.1788958675772642,0.04334763261959076,0.07470783166497813,0.2701563866760926,0.6113456711632322,0.00044247787610619165,0.010651375768389391,0.41224999999999995,0.58775,0.2778333333333333,0.3090833333333333,0.23858333333333334,0.12258333333333331,20140616,단품요리 전문,제주 서귀포시 서귀동 276-3번지,올레초콜릿토산품,5~23,없음
올레흑돼지김치말이_20210604,6.0,5.333333333333333,1.0,0.13981385398946275,0.13392143238006063,0.12925476373030761,0.1273672302628147,0.14132044127668958,0.15870014111294486,0.16962213724771955,0.017208610204801026,0.061763544432715235,0.3372643169601659,0.5836318801664041,0.00013164823591363333,0.0138138234853166,0.49174999999999996,0.50825,0.2788333333333333,0.2976666666666667,0.24525,0.1385833333333333,20210604,단품요리 전문,제주 서귀포시 서귀동 276-9번지 1층,올레흑돼지김치말이,5~23,없음
올바른면옥_20221027,5.083333333333333,5.25,3.0,0.13444142125886335,0.14963767744815018,0.1370332570353561,0.09048495166214199,0.12847541896262074,0.16684101684106326,0.1930862567918041,0.10016593431809966,0.3474763160488246,0.22165402165368064,0.32990244592811285,0.0008012820512820501,0.6218814796919586,0.58625,0.41375,0.08958333333333333,0.20808333333333331,0.2985,0.22016666666666665,20221027,가정식,제주 서귀포시 강정동 232번지 105호,올바른면옥,5~23,없음
올해도풍년_20130823,3.8333333333333335,3.0833333333333335,2.8333333333333335,0.12593575149446226,0.14555305506371127,0.1360976935438293,0.1342450774034379,0.1706595643551405,0.12703427706960232,0.16047458106981619,0.07514939108840153,0.18264669127676444,0.2727694237238835,0.46271929203377765,0.006715201877172733,0.6190739642939945,0.6807500000000001,0.31925,0.05374999999999999,0.20125,0.30483333333333335,0.297,20130823,가정식,제주 제주시 한림읍 한림리 1314-67번지,올해도풍년,5~23,없음
옵데강_20020718,1.25,2.3333333333333335,5.0,0.17145205156041068,0.14424526778499944,0.12505933026572857,0.1085128085231284,0.13538752154851222,0.15194973145953536,0.16339328885768512,0.0,0.03756145089478421,0.13280129914804836,0.8296372499571674,0.0,0.8281285212682078,0.5595833333333333,0.4404166666666667,0.06316666666666666,0.10325000000000001,0.26,0.307,20020718,단품요리 전문,제주 제주시 이도이동 1025-5번지 1층,옵데강,12~23,없음
옵서예휴게소_20210521,5.583333333333333,2.75,1.0,0.12243252383720181,0.12681056445733022,0.1307849139904564,0.12940017752319763,0.1332442416880984,0.18510288372565575,0.17222469477805957,0.6673505949388491,0.17498087030941747,0.14766888125055297,0.002326751608264325,0.007672901892916092,0.7941792135867599,0.6525833333333333,0.34741666666666665,0.061499999999999964,0.2286666666666666,0.36683333333333334,0.24091666666666667,20210521,단품요리 전문,제주 제주시 해안동 2355-1번지 1층,옵서예휴게소,5~18,없음
옹기밥상_20211229,4.0,4.166666666666667,3.0833333333333335,0.17544487315257054,0.18365018770720276,0.15382465765714495,0.17133553669987192,0.1580307989921029,0.15771394579110673,0.0,0.15420049371739394,0.6216473249587745,0.22415218132383152,0.0,0.0,0.5954183114842704,0.44716666666666666,0.5528333333333334,0.029416666666666633,0.10975,0.2515833333333333,0.3368333333333333,20211229,단품요리 전문,제주 제주시 노형동 318-54번지 1층,옹기밥상,5~18,일
옹포횟집_20130703,3.0,4.25,4.583333333333333,0.18507773047360088,0.13666723329830824,0.028198978831246266,0.12697975578078718,0.14106604880695886,0.1872936468543119,0.19471660595478654,0.0,0.04986071408098843,0.17553037277749037,0.7734011836729221,0.0012077294685990333,0.04021963718229413,0.5397500000000001,0.46025,0.33241666666666664,0.33149999999999996,0.16833333333333333,0.10433333333333332,20130703,단품요리 전문,제주 제주시 한림읍 협재리 1398번지,옹포횟집,12~23,수
와와치킨_20120912,3.0,2.9166666666666665,3.3333333333333335,0.14771704355957885,0.12550956018291423,0.10807396256198586,0.13355859904954037,0.13583154427765898,0.17216261862434898,0.17714667174397247,0.0,0.0,0.020152727826417267,0.6726500359488123,0.3071972362247703,0.6207760890938647,0.7166666666666667,0.2833333333333333,0.08258333333333333,0.17958333333333332,0.34908333333333336,0.2881666666666666,20120912,치킨,제주 제주시 도두일동 2622-14번지,와와치킨,"0~5, 14~1",없음
와이엘_20210420,1.6666666666666667,2.75,5.0,0.05061556499056497,0.12023212898212897,0.13517454767454765,0.12728854478854476,0.1668342768342768,0.22669469419469415,0.1731602425352425,0.0,0.0,0.005208333333333333,0.824749555999556,0.17004211066711064,0.7690328088954179,0.6950833333333334,0.30491666666666667,0.29366666666666663,0.25333333333333335,0.2515833333333333,0.149,20210420,가정식,제주 제주시 이도이동 1766-18번지 1층 제1호,와이엘,"0~5, 18~1",없음
와토커피_20170323,6.0,4.0,1.0,0.17201376870575055,0.16256376459624247,0.15294120916042683,0.16020881476689094,0.1772401830068868,0.17503225976380218,0.0,0.37068362888459067,0.28520019881122666,0.33537446785618913,0.008741704447993475,0.0,0.3974799813863689,0.3775,0.6224999999999999,0.14683333333333334,0.3371666666666666,0.3535833333333333,0.12466666666666665,20170323,단품요리 전문,제주 서귀포시 대정읍 상모리 3854-5번지,와토커피,5~18,일
와흘밥상_20200708,4.0,3.5,2.9166666666666665,0.149061426166503,0.1301248213621818,0.16055288544081492,0.15465982515193008,0.11874253083169696,0.14286966781912872,0.14398884322774425,0.360192887791476,0.4170619012501471,0.18335269129583273,0.03939251966254404,0.0,0.22116070082628003,0.6357499999999999,0.36424999999999996,0.048916666666666664,0.2068333333333333,0.32075,0.26991666666666664,20200708,가정식,제주 제주시 조천읍 와흘리 165-39번지 1층,와흘밥상,5~23,없음
왕서방_20141027,4.5,3.8333333333333335,2.5,0.15454652904504088,0.16785091868296842,0.14132585664393435,0.14410562563846605,0.1422268052816897,0.1713569694880838,0.07858729521981653,0.12861989066528004,0.38415567926836797,0.32351869356577284,0.16370573650057904,0.0,0.6031184470414565,0.6786666666666666,0.3213333333333333,0.07416666666666667,0.23124999999999998,0.33441666666666664,0.23258333333333328,20141027,중식,제주 제주시 애월읍 신엄리 757-2번지,왕서방,5~23,없음
왕수루_20200730,3.9166666666666665,3.1666666666666665,3.0,0.001096491228070175,0.14741751953206875,0.1645891142234915,0.1681353919312514,0.14520485867459487,0.18119287795918382,0.19236374645133916,0.1424277598318441,0.41683216623488345,0.21681069936202832,0.22392937457124404,0.0,0.77307173041024,0.6169166666666667,0.3830833333333333,0.08775,0.1990833333333333,0.33899999999999997,0.2718333333333333,20200730,단품요리 전문,제주 제주시 노형동 1243-6번지,왕수루,5~23,월
왕청가_20191205,2.6666666666666665,4.083333333333333,4.416666666666667,0.045920089456642395,0.1497844835450904,0.16790228060008008,0.1690717500624683,0.16739697332869627,0.1474410125693794,0.15248341043764294,0.08400436624590024,0.34294885391356145,0.16205878255812095,0.41098799728241714,0.0,0.8037697783587294,0.7603333333333334,0.23966666666666667,0.007833333333333284,0.06816666666666667,0.2534166666666667,0.39799999999999996,20191205,가정식,제주 제주시 아라일동 6144-1번지 1층,왕청가,5~23,월
왕호랑이막창_20220215,2.25,2.75,4.0,0.1581990228359573,0.17295750638306437,0.18522601666985328,0.13972057306548588,0.17149766726992755,0.1723992137757114,0.0,0.0,0.0,0.0844235122842487,0.9127029244973605,0.0028735632183908,0.8597783097759198,0.5604166666666667,0.4395833333333334,0.10633333333333334,0.24733333333333332,0.32575,0.24441666666666664,20220215,단품요리 전문,제주 서귀포시 동홍동 413-2번지 1층,왕호랑이막창,14~23,일
외도가마솥밥_20201119,3.75,3.0833333333333335,2.9166666666666665,0.17696502352639013,0.18124576063371667,0.1856335202663287,0.1575312503479068,0.16265809847383686,0.13596634675182062,0.0,0.11555261428946893,0.47372602750015624,0.17494728489965486,0.23577407331071984,0.0,0.7012387362394424,0.5558333333333333,0.44416666666666665,0.046999999999999986,0.2055833333333333,0.3229166666666667,0.29641666666666666,20201119,가정식,제주 제주시 외도일동 463-12번지,외도가마솥밥,5~23,일
외도식당_20170731,3.75,4.166666666666667,3.4166666666666665,0.15885782169120585,0.15736482914451919,0.16331392827994076,0.16021035427882638,0.14313641645569694,0.1494754865007255,0.06764116364908511,0.2789151915157714,0.3880245154570854,0.10891800822767998,0.22414228479946322,0.0,0.7305001061863341,0.7430833333333333,0.2569166666666667,0.04324999999999998,0.11491666666666665,0.25833333333333336,0.3894166666666667,20170731,가정식,제주 제주시 외도이동 235-6번지,외도식당,5~23,없음
외도신대박_20180605,1.4166666666666667,3.75,6.0,0.097009316383817,0.11095323374354292,0.13377926226235198,0.13630834746939965,0.15723215129495113,0.20974219112336567,0.1549754977225714,0.025093725541295856,0.15273311281063698,0.13936430869769428,0.6828088529503727,0.0,0.18178684221962718,0.5593333333333333,0.4406666666666667,0.13433333333333333,0.2018333333333333,0.2648333333333333,0.2703333333333333,20180605,가정식,제주 제주시 외도이동 338-1번지,외도신대박,5~23,없음
외도회수산_20210414,3.6666666666666665,4.0,3.9166666666666665,0.15557010157626394,0.019250682445126874,0.12161237466226536,0.1434808688520919,0.1816895835080902,0.21248760501337924,0.1659087839427822,0.0,0.0057470969111922746,0.25530834123135143,0.7323493360868193,0.006595225770636984,0.32069917984955715,0.5840833333333334,0.41591666666666666,0.20341666666666666,0.3356666666666666,0.27691666666666664,0.13216666666666663,20210414,단품요리 전문,제주 제주시 외도일동 642-6번지 102호,외도회수산,14~23,화
용꽈배기_20180212,5.166666666666667,3.1666666666666665,1.0,0.00593775212561285,0.16045014007812722,0.16735018458760706,0.13836839425404412,0.16489831137093133,0.19596781987003384,0.1670273977136433,0.3535021714375366,0.22845047834739451,0.4159255146715033,0.0021218355435654915,0.0,0.5771008606042767,0.41758333333333336,0.5824166666666667,0.1515,0.2845,0.27741666666666664,0.1928333333333333,20180212,분식,제주 제주시 이도이동 1776-4번지,용꽈배기,5~18,월
용꽈배기신제주점_20180713,5.0,2.8333333333333335,1.0833333333333333,0.00037707390648566665,0.15463035659693852,0.1543560850138553,0.14513656851885884,0.1655421735635326,0.1979263846060075,0.18203135779432134,0.3055015300572129,0.2150664367351136,0.4753884395495181,0.004043593658155267,0.0,0.6072070684412066,0.44275,0.55725,0.09033333333333332,0.27458333333333335,0.33041666666666664,0.21991666666666665,20180713,분식,제주 제주시 노형동 2594-6번지,용꽈배기신제주점,5~18,월
용담장인의집_20220412,3.0,3.9166666666666665,4.166666666666667,0.13550056217846204,0.09358266460773605,0.12856172610072966,0.14057069967614086,0.14586708339018806,0.17623579194810482,0.17968147209863825,0.1281947819334251,0.2540587242825087,0.2523353240747537,0.36541116970931237,0.0,0.24120460368237082,0.5433333333333333,0.4566666666666666,0.22566666666666665,0.2704166666666667,0.22775,0.18175,20220412,단품요리 전문,제주 제주시 용담일동 155-13번지 1층,용담장인의집,5~23,없음
용두암 엄마 해장국_20201006,4.666666666666667,4.583333333333333,3.0,0.16265433973817603,0.15660212487000713,0.0,0.16286236809268947,0.1418456654210927,0.17516565437187656,0.20086984750615788,0.6491349076882397,0.241209462169256,0.10334249882937291,0.006313131313131309,0.0,0.1026372095792553,0.5993333333333334,0.40066666666666667,0.15258333333333332,0.22774999999999998,0.27616666666666667,0.24149999999999996,20201006,단품요리 전문,제주 제주시 용담삼동 519-9번지 1층,용두암 엄마 해장국,5~18,수
용두암해녀촌_20200604,4.666666666666667,5.75,4.0,0.15206791404001427,0.1434991794369222,0.16662021753877676,0.14182635490731366,0.1145323970410488,0.14163112737823555,0.13982280965768853,0.2418793149107543,0.17566810330495128,0.35976136088853616,0.22269122089575813,0.0,0.019073049786815423,0.4561666666666666,0.5438333333333333,0.060083333333333315,0.11691666666666663,0.20666666666666664,0.3205,20200604,가정식,제주 제주시 용담삼동 1034-41번지,용두암해녀촌,5~23,없음
용두암해촌_20190307,4.75,6.0,4.083333333333333,0.13187629980236545,0.13444258071933504,0.155302537724726,0.09672143507502484,0.14640513184492351,0.15557536676813094,0.17967664806549397,0.3162863583102073,0.22373567912529638,0.2548835303200854,0.20509443224441073,0.0,0.02350589004126191,0.52325,0.47675,0.19641666666666666,0.26316666666666666,0.21841666666666662,0.22124999999999995,20190307,가정식,제주 제주시 용담삼동 1026-3번지 용담삼동,용두암해촌,5~23,없음
용림식당_20220308,1.0833333333333333,3.5833333333333335,6.0,0.15095116262879418,0.1624590991367307,0.0,0.15576267056530213,0.17064797410192145,0.2496336326928432,0.11054546087440824,0.02753411306042884,0.1451597744360902,0.17730785296574766,0.6499982595377333,0.0,0.09554290195394871,0.53675,0.46324999999999994,0.05074999999999997,0.19766666666666666,0.2704166666666667,0.29283333333333333,20220308,가정식,제주 서귀포시 안덕면 사계리 2032-24번지,용림식당,5~23,수
용마횟집_20220414,1.75,4.083333333333333,5.916666666666667,0.0030864197530864165,0.1863560202045371,0.17536537484872136,0.14615749254790025,0.1671533209394793,0.18197086777961777,0.13991050392665758,0.0,0.10097732192034302,0.15864583146420166,0.7403768466154553,0.0,0.16152385361810592,0.6555833333333333,0.34441666666666665,0.07775,0.16274999999999998,0.23299999999999998,0.3525833333333333,20220414,단품요리 전문,"제주 제주시 용담삼동 505번지 상가동 203호, 204호",용마횟집,12~23,월
용소담_20211027,4.833333333333333,2.75,1.4166666666666667,0.12994239575837363,0.10599799472942568,0.15049115808599123,0.14703091576712704,0.15278311285954724,0.14979415883109168,0.16396026396844324,0.15866163701372102,0.248397943897013,0.38619859586130195,0.20674182322796386,0.0,0.20137370763527485,0.4105833333333333,0.5894166666666666,0.32016666666666665,0.27341666666666664,0.1705833333333333,0.17799999999999996,20211027,단품요리 전문,제주 제주시 용담이동 443번지 1층,용소담,5~23,없음
용연보말칼국수_20201207,4.0,3.6666666666666665,3.0,0.13723169547585376,0.13844003850964515,0.13414337438054144,0.12865385054966758,0.13115913288469985,0.14978379359448166,0.1805881146051103,0.3120454357480889,0.2816782945281952,0.296187594813864,0.1100886749098518,0.0,0.05559547053218649,0.5215,0.4785,0.15225,0.2049166666666666,0.1995833333333333,0.30283333333333334,20201207,단품요리 전문,제주 제주시 용담이동 440번지 1층,용연보말칼국수,5~23,없음
용우동중앙점_20090921,4.75,3.4166666666666665,2.0,0.13397533983137538,0.1339295465858356,0.13091604856744743,0.11492860302365866,0.13877739357382943,0.1696838334561337,0.17778923496171958,0.12854104493476898,0.3389059165476291,0.3314077486958275,0.20114528982177435,0.0,0.8619904904425586,0.40291666666666665,0.5970833333333333,0.17516666666666666,0.19016666666666662,0.33824999999999994,0.20566666666666666,20090921,단품요리 전문,제주 제주시 일도일동 1425-3번지,용우동중앙점,5~23,없음
용이식당_20150629,6.0,5.5,2.0833333333333335,0.15361525682131794,0.15406228670553143,0.06924817530132053,0.16596421455075747,0.13575646313914566,0.14863891224462952,0.17271469123729719,0.12295273835111953,0.21332846785013937,0.29163253677884204,0.3720862570198989,0.0,0.5000688876033508,0.5626666666666666,0.43733333333333335,0.12541666666666665,0.20116666666666663,0.32641666666666663,0.25716666666666665,20150629,가정식,제주 서귀포시 서귀동 298-8번지,용이식당,5~23,없음
